source,url,title,publication_date,scraping_date,section,full_text,language
acontecercr,https://acontecer.co.cr/nacionales/vilma-ibarra-cierra-hablando-claro-25-anos,Vilma Ibarra anuncia el cierre de Hablando Claro tras 25 años al aire,2026-05-18,2026-05-27 14:06:02,nacionales,"La periodista confirmó que el 5 de junio será la última transmisión del programa radial La periodista Vilma Ibarra anunció este lunes, durante la propia transmisión de su programa, que Hablando Claro llegará a su fin tras aproximadamente 25 años al aire. Ibarra confirmó que el próximo 5 de junio será la última emisión del espacio radial que ella misma describió como el empeño de su vida. «Es hora de cerrar Hablando Claro», sentenció Vilma Ibarra, periodista y conductora del programa. Vilma Ibarra describió el programa como una parte fundamental de su trayectoria profesional y le dedicó un «hasta siempre» en sus palabras de cierre ante la audiencia. La comunicadora reconoció que tomar esta decisión no fue sencilla, pero aseguró que se lo debía a ella misma y también a sus hijos. El día después, la mayor inquietud de Vilma Ibarra Vilma Ibarra admitió que uno de los aspectos que más le genera angustia es imaginarse la rutina una vez que el programa deje de existir. Señaló que conducir el espacio le producía mucha alegría gracias a las experiencias que vivía a diario frente al micrófono, y que la ausencia de esa dinámica será difícil de asimilar. Ante ese escenario, Vilma Ibarra indicó que primero se tomará un periodo de vacaciones y que aprovechará ese tiempo para reflexionar sobre sus próximos pasos. 25 años de trayectoria y una primera etapa en Radio Monumental Vilma Ibarra recordó que Hablando Claro acumula alrededor de 25 años de historia en la radiodifusión costarricense. En su primera etapa, el programa se transmitió por Radio Monumental en horario vespertino, antes de migrar al formato y horario matutino con el que la audiencia lo conoció en sus años más recientes. La periodista también agradeció el espacio que le brindaron a lo largo de todos esos años, reconociendo el respaldo institucional y de la audiencia que hizo posible la larga trayectoria del programa. «Deseaba tener la sabiduría para saber cuándo debía retirarme a tiempo, y ese momento ya llegó», afirmó Vilma Ibarra. El 5 de junio marcará el cierre definitivo de un programa que Vilma Ibarra consideró, hasta el último momento, el proyecto más importante de su vida profesional.",es
acontecercr,https://acontecer.co.cr/nacionales/laura-fernandez-cuestiona-orlando-aguirre-magistrado-funcionarios-vitalicios,Laura Fernández sorprende a Orlando Aguirre con pregunta sobre su tiempo como magistrado,2026-05-18,2026-05-27 14:06:02,nacionales,"Presidenta Laura Fernández Delgado confronta a Orlando Aguirre por sus 37 años como magistrado y pide debate sobre funcionarios vitalicios La presidenta de la República, Laura Fernández Delgado, protagonizó un momento llamativo durante la conferencia de prensa posterior a la reunión entre jerarcas del Poder Judicial, al cuestionar directamente al presidente de la Corte Suprema de Justicia, Orlando Aguirre, sobre los años que lleva en el cargo. En medio del intercambio, Fernández le consultó cuánto tiempo tenía de ser magistrado. Aguirre respondió que cerca de 37 años, lo que generó una reacción inmediata de la mandataria: “Yo tengo 39 años de vida”. A partir de esa comparación, la presidenta cuestionó la permanencia prolongada en cargos de alto nivel dentro del Poder Judicial. “A mí me parece que todos los poderes de la República deben rendir cuentas y que no deben existir funcionarios vitalicios en la función pública”, señaló. Fernández agregó que una trayectoria de casi cuatro décadas debe llamar a la reflexión sobre la eficiencia, la rendición de cuentas y los procesos de reelección de magistrados, dejando entrever dudas sobre los criterios utilizados. Asimismo, aclaró que su posición no implica promover la politización del Poder Judicial, sino abrir el debate sobre la duración en estos cargos. Tras el señalamiento, Aguirre solicitó la palabra para responder; sin embargo, el moderador de la conferencia, Luis Carlos Monge, no se la concedió por temas de tiempo.",es
acontecercr,https://acontecer.co.cr/nacionales/laura-fernandez-referendum-reformas-poder-judicial,Laura Fernández amenaza con referéndum si Asamblea bloquea reformas al Judicial,2026-05-18,2026-05-27 14:06:02,nacionales,"Presidenta advierte que el Gobierno tiene fondos para costear al menos dos consultas populares La presidenta de la República, Laura Fernández Delgado, advirtió de forma contundente que el Ejecutivo convocará a un referéndum para impulsar reformas estructurales al Poder Judicial si estas no logran abrirse paso en la Asamblea Legislativa. El anuncio se produjo al término de una reunión en Casa Presidencial con las máximas autoridades judiciales del país, donde la agenda de seguridad dejó varios puntos sin consenso. Lea también: Patricia Solano: Rodrigo Chaves «casi no dio mayor participación» en reunión con el Judicial Tres acuerdos, pero también tres temas sin resolver La reunión reunió a Laura Fernández Delgado junto a los jerarcas de la Corte Suprema de Justicia, la Fiscalía General de la República y el Organismo de Investigación Judicial. Del encuentro emergieron tres acuerdos concretos , entre ellos la coordinación entre la Fiscalía y el Ministerio de Justicia para fiscalizar las liberaciones anticipadas de reclusos, así como dos puntos de anuencia . Sin embargo, la negociación encalló sin consenso en otros tres temas clave de la agenda de seguridad, lo que dejó en evidencia la distancia que persiste entre el Ejecutivo y las autoridades judiciales en materias centrales para el Gobierno. Ante ese resultado parcial, Laura Fernández Delgado no descartó recurrir directamente a la ciudadanía para destrabar los cambios legales en materia penal. El referéndum como alternativa definitiva del Ejecutivo La mandataria planteó la consulta popular como el mecanismo de último recurso en caso de que el Congreso también bloqueara las propuestas de reforma al sistema judicial. Laura Fernández Delgado dejó en claro que el financiamiento no será un obstáculo para llevar esas reformas a las urnas. «El dinero no es un impedimento», advirtió Laura Fernández Delgado, presidenta de la República, al explicar que el Gobierno dispone de los recursos necesarios para costear el proceso. Según detalló la presidenta, esos fondos provienen del ahorro generado por su partido durante la pasada campaña electoral. Laura Fernández Delgado precisó que ese capital alcanza para financiar al menos un par de consultas populares , con lo que buscó desactivar los cuestionamientos sobre el costo financiero de una eventual votación ciudadana. Presión simultánea sobre la Asamblea y el Judicial Con este anuncio, Laura Fernández Delgado tensó de forma simultánea su relación con dos poderes del Estado: el Legislativo, al que advirtió que sus votos no serán el filtro definitivo de las reformas, y el Judicial, con el que no logró cerrar un acuerdo integral en la reunión. La estrategia del Ejecutivo apunta a mantener abierta la vía del referéndum como señal de presión política, al tiempo que continúa buscando acuerdos institucionales para las reformas en materia penal y de seguridad. Laura Fernández Delgado dejó establecido que el Gobierno está dispuesto a llevar el debate directamente a la ciudadanía si los canales institucionales no producen los resultados que el Ejecutivo considera necesarios para mejorar la seguridad del país.",es
acontecercr,https://acontecer.co.cr/nacionales/patricia-solano-rodrigo-chaves-no-participo-reunion-poder-judicial,Patricia Solano: Rodrigo Chaves «casi no dio mayor participación» en reunión con el Judicial,2026-05-18,2026-05-27 14:06:02,nacionales,"Magistrada Patricia Solano describe al exmandatario como oyente pasivo en el encuentro promovido por Laura Fernández La magistrada de la Sala III del Poder Judicial, Patricia Solano, reveló que el exmandatario Rodrigo Chaves Robles «casi no dio mayor participación» durante el encuentro sostenido entre jerarcas del Poder Judicial y la presidenta Laura Fernández Delgado. La declaración de Patricia Solano surge en el contexto de los acercamientos entre poderes del Estado promovidos por la Presidencia de la República, con el fin de abordar reformas al sistema judicial y estrategias para la lucha contra la criminalidad. Patricia Solano describe la actitud de Rodrigo Chaves en el encuentro Según relató Patricia Solano, Rodrigo Chaves Robles —quien actualmente se desempeña como ministro— adoptó un rol de escucha durante toda la presentación, sin intervenir de manera relevante en la discusión. La magistrada fue precisa al describir el comportamiento del exmandatario durante el evento. «Mantuvo la escucha durante toda la presentación, que básicamente la dirigió doña Laura como presidenta de la República, y él casi que no dio mayor participación», señaló Patricia Solano, magistrada de la Sala III. Patricia Solano también explicó que Rodrigo Chaves Robles tenía compromisos previos que condicionaron su permanencia en la reunión. «Entiendo que también debía retirarse a labores propias en la Asamblea Legislativa», precisó Patricia Solano. Reunión entre el Poder Judicial y el Ejecutivo El encuentro fue organizado en el marco de los esfuerzos del Ejecutivo por establecer canales de diálogo con los otros poderes del Estado. La agenda del encuentro contempló la discusión de temas prioritarios vinculados al sistema judicial costarricense y a la lucha contra el crimen organizado, según indicó Patricia Solano. De acuerdo con la magistrada Patricia Solano, fue la presidenta Laura Fernández Delgado quien condujo la presentación principal durante la sesión, asumiendo el protagonismo del encuentro frente a los jerarcas judiciales presentes. La descripción ofrecida por Patricia Solano coloca a Rodrigo Chaves Robles en un segundo plano durante un evento en el que su presencia había generado atención, al tratarse de un espacio de diálogo entre el Ejecutivo y uno de los poderes más sensibles del Estado costarricense.",es
acontecercr,https://acontecer.co.cr/nacionales/poder-judicial-2025-ano-mas-productivo-justicia-penal-historia,«2025 es el año más productivo en justicia penal de nuestra historia»: magistrada Patricia Solano,2026-05-18,2026-05-27 14:06:02,nacionales,"Magistrada Patricia Solano defiende presupuesto institucional y revela máximo histórico de sentencias penales este año La magistrada de la Sala Tercera , Patricia Solano , defendió este jueves el presupuesto del Poder Judicial ante señalamientos públicos de que recibe más recursos de los que le corresponden, y reveló que 2025 es el año con mayor producción de sentencias en justicia penal en toda la historia del organismo. El pronunciamiento surgió en respuesta a críticas recurrentes sobre la asignación presupuestaria al Poder Judicial, cuestionamientos que la magistrada consideró imprecisos e injustos frente a la realidad operativa que enfrenta la institución, la cual, reconoció, trabaja con limitaciones de recursos pero busca responder con mayor eficiencia. El presupuesto no es excesivo, dice el Poder Judicial La magistrada Solano subrayó que existe un error conceptual en las críticas al financiamiento del Poder Judicial: buena parte del presupuesto no corresponde estrictamente a la función jurisdiccional, sino a organismos que también forman parte de la estructura institucional. Según explicó, la Policía Judicial consume por sí sola casi el mismo presupuesto que la Judicatura como tal, lo que distorsiona la lectura de cuánto recibe efectivamente el aparato judicial para impartir justicia. «No puedo permitir que se diga que al Poder Judicial le asignan más recursos de los que corresponden, porque no es así», advirtió la magistrada. Al respecto, señaló que la decisión de integrar al Poder Judicial organismos como la Policía Judicial , el Ministerio Público y la Defensa Pública fue una decisión legislativa deliberada, con antecedentes documentados en los registros de la Asamblea Legislativa. Sobre la Defensa Pública, Solano fue enfática: calificó ese servicio como un pilar indispensable del Estado de Derecho. «Sin una Defensa Pública fuerte, no hay acceso real a la justicia para quienes no tienen recursos para ejercer sus derechos», recalcó. Récord histórico de sentencias penales en 2025 En el plano de resultados, la magistrada de la Sala Tercera anunció que 2025 marca un hito sin precedentes en la historia de la institución. Afirmó que este es el año en que el Poder Judicial ha producido la mayor cantidad de sentencias en materia de justicia penal, logro que atribuyó a un trabajo conjunto con la Dirección de Planificación orientado a optimizar los recursos disponibles, a pesar de las limitaciones que enfrenta la institución. «2025 es el año en toda la historia del Poder Judicial que hemos producido más sentencias en la justicia penal», sentenció Solano, destacando que el avance se obtuvo a pesar de las limitaciones existentes. Sin embargo, la magistrada reconoció que persisten obstáculos estructurales. Explicó que cuando la institución logra crecer en plazas de recurso humano, en ocasiones no cuenta con la infraestructura física suficiente para absorber ese crecimiento de manera eficiente. Apertura a la autocrítica Al cerrar su intervención, la magistrada Solano reafirmó la lucha del Poder Judicial por mejorar el sistema y responder al país, haciendo un llamado a entender el compromiso de la institución con la mejora continua y con la rendición de cuentas ante la ciudadanía. Sostuvo que el Poder Judicial, como institución, siempre ha estado abierto a escuchar señalamientos y a identificar áreas de avance, independientemente de quiénes sean las personas que en un momento determinado ocupen cargos dentro de la organización. «Siempre hemos estado abiertos a la autocrítica y a escuchar en qué podemos avanzar, no por el Poder Judicial como estructura, sino por el país, que es quien espera respuestas de nosotros», concluyó la magistrada.",es
acontecercr,https://acontecer.co.cr/nacionales/gabriel-aguilar-huelga-hambre-la-reforma-carcel-no-es-hotel,"Gabriel Aguilar: “La cárcel no es un hotel, los gobiernos de los pobrecitos ya acabaron”",2026-05-18,2026-05-27 14:06:02,nacionales,"Nuevo ministro de Justicia rechaza presión de privados de libertad en La Reforma por quejas en alimentación El nuevo ministro de Justicia y Paz, Gabriel Aguilar Vargas , lanzó un mensaje directo y sin concesiones a los privados de libertad del centro penitenciario La Reforma que mantienen una huelga de hambre como medida de presión ante las condiciones de alimentación dentro del penal. Las palabras del jerarca no dejaron espacio para la ambigüedad ni para ningún tipo de negociación bajo presión. «Pueden seguir los días que quieran con su huelga, los gobiernos de los pobrecitos ya acabaron, la cárcel no es un hotel», sentencio Gabriel Aguilar Vargas, ministro de Justicia y Paz. La declaración marcó desde su primer día de gestión un cambio radical en el tono con el que la actual administración se relacionará con el sistema penitenciario, dejando en claro que las medidas de presión desde las cárceles no modificarán la postura oficial. Quejas por alimentación encendieron la protesta en La Reforma La huelga de hambre en el centro penitenciario La Reforma no surgió de manera espontánea. Familiares de los internos y colectivos de privados de libertad denunciaron que las porciones de comida que reciben los reclusos son insuficientes y de mala calidad. Según los reportes de quienes han visitado el penal, muchos internos acumulan semanas sufriendo pérdida severa de peso y pasan hambre diariamente, lo que generó un deterioro generalizado en sus condiciones de vida dentro de la institución. La protesta es precisamente una respuesta a esa situación: los privados de libertad optaron por suspender su alimentación como forma de visibilizar lo que consideran una violación a sus derechos básicos dentro del sistema penitenciario costarricense. Aguilar Vargas cierra la puerta a toda negociación bajo presión A pesar de los señalamientos sobre el estado de salud de quienes participan en la huelga, el Ministerio de Justicia y Paz no mostró señales de ceder ni de abrir un diálogo formal con los manifestantes bajo esas condiciones. Gabriel Aguilar Vargas ratificó con sus declaraciones que la política carcelaria de esta administración no estará sujeta a ninguna forma de chantaje o presión organizada desde los centros penales. La publicación de sus palabras en redes sociales desató una amplia ola de reacciones entre la ciudadanía. Las opiniones se dividieron con fuerza: por un lado, quienes aplaudieron la firmeza del jerarca; por otro, quienes exigieron que el Estado garantice condiciones mínimas de alimentación y dignidad para las personas privadas de libertad, independientemente de los delitos que les llevaron a prisión. El debate abierto pone en tensión dos posiciones encontradas: la mano dura como señal de orden en los penales y la obligación constitucional del Estado de velar por los derechos fundamentales de quienes se encuentran bajo su custodia. Un arranque que define el perfil del nuevo ministerio Las declaraciones de Gabriel Aguilar Vargas llegan en los primeros días de su gestión al frente del Ministerio de Justicia y Paz , lo que convierte este episodio en una carta de presentación política clara ante la opinión pública y ante el propio sistema penitenciario. El mensaje enviado al centro penitenciario La Reforma anticipa que la administración no tolerará que las protestas internas condicionen las decisiones institucionales ni generen concesiones automáticas. «Los gobiernos de los pobrecitos ya acabaron», insistió Gabriel Aguilar Vargas, en lo que constituye la frase más contundente de su gestión hasta el momento.",es
acontecercr,https://acontecer.co.cr/nacionales/aguirre-llama-unidad-poderes-crimen-organizado-costa-rica,Orlando Aguirre llama a unidad de poderes contra crimen organizado,2026-05-18,2026-05-27 14:06:02,nacionales,"Presidente de la Corte Suprema pide acción conjunta frente al crimen organizado El presidente de la Corte Suprema de Justicia, Orlando Aguirre Gómez, hizo un llamado a la unidad institucional como condición indispensable para enfrentar el crimen organizado en Costa Rica. Sus declaraciones se produjeron previo a una reunión con la presidenta de la República, Laura Fernández, y el ministro de la Presidencia, Rodrigo Chaves Robles. «El Estado es uno solo», afirma Aguirre Gómez ante el crimen organizado «La unión de los distintos poderes, la unión de las distintas policías es trascendental. Nosotros no debemos dividirnos, el Estado es uno solo», afirmó Aguirre Gómez ante los medios de comunicación. El magistrado reconoció que los poderes del Estado operan con competencias separadas e independientes. Sin embargo, sostuvo que ante problemas que afectan a toda la ciudadanía, la acción conjunta resulta imprescindible. «Cuando se trata de resolver problemas que nos cobijan a todos, que nos afectan a todos, debemos estar todos precisamente unidos para accionar en contra de cualquier flagelo», subrayó. Lea también: Orlando Aguirre responde a críticas: «Costa Rica no necesita un Poder Judicial sometido» Poder Judicial expresa disposición de trabajo conjunto con el Ejecutivo Aguirre Gómez señaló que en el encuentro el Poder Judicial presentaría su propuesta de coordinación con el Ejecutivo. «Nosotros, por nuestra parte, expresaremos lo que tenemos en mente, lo que nuestro equipo de trabajo puede hacer para que conjuntamente trabajemos en esta contención del crimen», indicó. El presidente de la Corte también dejó abierta la posibilidad de extender esa coordinación interinstitucional hacia otros desafíos futuros que enfrente el país. «Ahora en este momento del crimen organizado, pero puede ser de otro y ahí también estaremos presentes», concluyó Aguirre Gómez.",es
acontecercr,https://acontecer.co.cr/nacionales/molina-rotulos-parqueos-niegan-responsabilidad-no-son-legales,Abogado Boris Molina: supermercados sí son responsables por robos en parqueos,2026-05-17,2026-05-27 14:06:02,nacionales,"Abogado explica que la teoría del riesgo creado obliga a comercios a responder por daños en estacionamientos El abogado Boris Molina afirmó que los supermercados son legalmente responsables por los daños o robos que sufran los vehículos dentro de sus estacionamientos, sin importar si el cliente realizó una compra o si existe un rótulo que pretenda eximirlos de esa obligación. El especialista analizó el caso concreto de una persona a quien le quebraron la ventana del vehículo y le sustrajeron un maletín mientras se encontraba en el parqueo de un supermercado. La administración del establecimiento rechazó el reclamo argumentando que el afectado no había comprado nada y que un aviso visible los liberaba de toda responsabilidad. Molina fue directo al refutar esa posición. «Ellos son absolutamente responsables por todo lo que le pase a su vehículo cuando está en el estacionamiento, compren o no compren», sentenció el abogado Boris Molina. Sobre los avisos que suelen colocarse en las entradas de estos parqueos, el jurista fue igualmente categórico: ese tipo de advertencias «no son legales» y no eliminan la obligación del comercio ante sus usuarios. Teoría del riesgo creado y respaldo en el Código Civil Molina explicó que la responsabilidad de estos establecimientos se sustenta en la llamada teoría del riesgo creado . Según este principio, quien ofrece un servicio como el estacionamiento debe garantizar condiciones de seguridad adecuadas para quienes lo utilizan. Además, el abogado citó el artículo 1045 del Código Civil , que obliga a quien cause un daño a repararlo. Esa norma aplica también a personas jurídicas como supermercados, bancos y otros establecimientos abiertos al público. Práctica común pese a claridad jurídica Molina advirtió que este tipo de situaciones reflejan una práctica aún extendida en el país. Los comercios siguen colocando avisos para deslindar su responsabilidad por daños en estacionamientos, pese a que —según el especialista— existe claridad jurídica sobre su obligación de responder. «Existe claridad jurídica sobre la responsabilidad de los comercios en este tipo de situaciones», recalcó Molina. Con ese respaldo legal, quienes sufran un robo o daño en el parqueo de un supermercado o establecimiento similar tienen el derecho de exigir reparación, independientemente de los avisos que el local haya instalado.",es
acontecercr,https://acontecer.co.cr/nacionales/robert-junior-palabra-primeras-semanas-diputado-ilusion,Robert Junior: su palabra para describir sus primeras dos semanas como diputado es «ilusión»,2026-05-16,2026-05-27 14:06:02,nacionales,"El legislador respondió durante su primer control político la pregunta que le hizo una estudiante universitaria El diputado Robert Junior aprovechó su primer control político en el plenario de la Asamblea Legislativa para responder con una sola palabra cómo han sido sus primeras dos semanas de trabajo como legislador: «ilusión» . La pregunta no surgió en el hemiciclo, sino en las inmediaciones de la Universidad de Costa Rica, donde una estudiante acompañada de su madre lo detuvo para consultarle qué término usaría para describir su arranque en el cargo. El legislador prometió en ese momento que daría la respuesta durante su primer control político, y cumplió. «Ilusión, porque las personas que han venido a la barra de público se han ido con ilusión de este lugar, se han ido con la esperanza de que han sido escuchadas», afirmó Robert Junior, diputado a la Asamblea Legislativa. Leyes aprobadas y momentos que marcaron las primeras semanas El diputado respaldó su elección de palabra con episodios concretos que vivió en las primeras semanas de legislatura. Recordó que todos los diputados aprobaron, como bloque, una ley que el sector cultural esperaba desde hacía años, y que un representante de ese sector tuvo que secar lágrimas de felicidad en la barra de público. «Estuve ahí para comprobarlo», recalcó el legislador. También citó la aprobación del financiamiento para el programa de reconstrucción y desarrollo territorial, y el respaldo unánime al tren rápido de pasajeros , momento que describió como de júbilo para visitantes de varias provincias y para jerarcas del Incofer. Llamado a soltar el pasado y honrar la confianza ciudadana Robert Junior extendió sus palabras a sus colegas legisladores y felicitó a todas las diputaciones por lo que calificó como un excelente inicio de legislatura. «Esta es la Asamblea que tiene la capacidad para convertirse en la Asamblea que honre la confianza de los costarricenses, la que priorice el avance, siempre y cuando soltemos la sombra del pasado», sentenció el diputado. Cerró su intervención con un deseo dirigido a todos los legisladores y sus equipos asesores: que la sabiduría de Dios, según sus palabras, les permita responder positivamente a las necesidades de la ciudadanía.",es
acontecercr,https://acontecer.co.cr/nacionales/yendry-quiros-la-colocha-retiro-denuncias-agotamiento-activismo,Yendry Quirós ‘La Colocha’ revela que ha enfrentado procesos judiciales en soledad,2026-05-16,2026-05-27 14:06:02,nacionales,"Reconoció que ha enfrentado los procesos judiciales y las consecuencias casi en soledad Yendry Quirós, conocida popularmente como ‘La Colocha’ , activista oriunda de San Vito de Coto Brus , rompió el silencio para explicar por qué se alejó de la vida pública tras casi una década en causas políticas. Sus declaraciones fueron brindadas en una entrevista con Villa Quesada TV . Seguida por personas que se preguntaban por su paradero, reconoció que los últimos años le han dejado heridas profundas: desgaste emocional, exposición pública extrema y procesos judiciales activos en su contra. «Son siete a ocho años de lucha que me han dejado consecuencias fuertes» , declaró, con voz quebrada, durante la entrevista. Denuncia penal del exdiputado Ariel Robles Yendry Quirós reveló que todavía enfrenta una denuncia penal pendiente interpuesta por el exdiputado Ariel Robles , un proceso que describió como una de las cargas más pesadas de este período. Señaló que, pese al apoyo de algunas personas cercanas, la realidad es que ha tenido que enfrentar prácticamente sola las consecuencias de años de exposición y confrontación política. «Lo he enfrentado en un 99% sola» , afirmó, al referirse a las presiones legales y emocionales acumuladas durante su trayectoria. Describió su origen como el motor de su determinación: madre de dos hijos, nacida en San Vito de Coto Brus , impulsada, según sus palabras, no por recursos ni condiciones favorables, sino por una fuerza interior de querer cambiar las cosas. Retiro temporal, no definitivo Aclaró que su alejamiento no es una renuncia a la lucha social, sino una pausa forzada por el agotamiento acumulado. «Cuando el país lo requiera, voy a estar» , aseguró, al tiempo que precisó que su objetivo siempre fue sembrar conciencia política en la ciudadanía, no ocupar espacios de opinión pública de forma permanente. Sostuvo que la semilla que plantó durante años de activismo ya germinó en otras personas y en espacios políticos del país, y que eso, por sí solo, representa un logro. «Cada éxito que tenga mucha gente en este país, en la parte política, algo tengo que ver» , recalcó. Antes de cerrar, agradeció el cariño de quienes la han acompañado y reafirmó que la lucha social no termina con su retiro temporal: «Somos luchadores sociales dentro de todo — cuando el país lo requiera, espero haber salido de todo esto para estar de nuevo» .",es
acontecercr,https://acontecer.co.cr/nacionales/vianey-mora-indigna-estudiar-informes-caso-fabricio-alvarado-archivo,Vianey Mora: «Me indigna que nos hayan hecho estudiar informes que no votaríamos»,2026-05-16,2026-05-27 14:06:02,nacionales,"Diputada del Frente Amplio arremete contra Yara Jiménez por archivar expediente de hostigamiento sexual La diputada del Frente Amplio Vianey Mora arremetió este jueves contra la presidenta de la Asamblea Legislativa, Yara Jiménez , por archivar el expediente 25.400 , relacionado con denuncias de presunto hostigamiento sexual contra el exdiputado Fabricio Alvarado . Las denuncias fueron presentadas por la exlegisladora Marulin Azofeifa . La decisión de archivar el caso, tomada por Jiménez con base en un criterio del Departamento de Servicios Técnicos, impidió que los informes llegaran a votación en el plenario. «Me indigna que nos hayan hecho estudiar los informes si sabían que no íbamos a votarlos», sentenció Vianey Mora, diputada del Frente Amplio, durante su intervención en el plenario legislativo. Mora calificó lo ocurrido como una «re-victimización» y aseguró que la situación representa «una vergüenza» para el Congreso costarricense. Criterios divididos sobre el archivo del caso de hostigamiento sexual La presidenta legislativa fundamentó su decisión en un criterio del Departamento de Servicios Técnicos, que concluyó que la Asamblea perdió potestad para sancionar a Alvarado luego de que dejara su curul el pasado 30 de abril . Sin embargo, la Dirección de Asesoría Legal del Congreso había emitido un criterio distinto. Esa instancia sostuvo que los informes debían continuar su trámite en el plenario aun cuando el exlegislador ya no ejerciera el cargo. Además, la Defensoría de los Habitantes advirtió previamente que la salida del denunciado no elimina la obligación administrativa de la Asamblea de conocer y resolver los hechos denunciados. Los dos informes que recomendaban una sanción ética pública no serán sometidos a votación. El caso continuará su curso únicamente en la vía judicial. Mora advierte sobre impacto en denuncias de violencia sexual La legisladora vinculó la decisión con el contexto regional de violencia sexual y citó datos de organismos internacionales que apuntan a una baja tasa de denuncias formales en América Latina. A su criterio, resoluciones como esta pueden desalentar a otras mujeres a denunciar, por el temor de no ser escuchadas ni respaldadas por las instituciones. «El mensaje que la Asamblea envía con esto puede dejar a muchas funcionarias sintiéndose desprotegidas», advirtió Mora. La resolución de archivar el expediente fue apelada por las bancadas de Liberación Nacional , Frente Amplio , PUSC y Coalición Agenda Ciudadana .",es
acontecercr,https://acontecer.co.cr/nacionales/fiscalia-pide-132-anos-prision-miguel-angel-rodriguez-caso-reaseguros,Fiscalía pide 132 años de cárcel contra Miguel Ángel Rodríguez por caso Reaseguros,2026-05-16,2026-05-27 14:06:02,nacionales,"Ministerio Público acusa al exmandatario de peculado por desvío de fondos en INS, ICE y Recope entre 1998 y 2002 La Fiscalía solicitó una pena de 132 años de prisión contra el expresidente Miguel Ángel Rodríguez Echeverría por presuntos delitos de peculado en el caso Reaseguros, un proceso que analiza supuestas irregularidades millonarias cometidas durante su administración. Rodríguez, quien gobernó Costa Rica entre 1998 y 2002 , cerró el juicio afirmando que se encuentra tranquilo y seguro de su inocencia. El esquema que acusa la Fiscalía Según el Ministerio Público, empresas reaseguradoras habrían financiado fondos paralelos mediante sobreprecios y comisiones infladas en contratos del INS, el ICE y Recope . El dinero generado por ese mecanismo habría sido destinado, presuntamente, a beneficios personales de personas vinculadas al exmandatario. La acusación también señala que se utilizaron sociedades pantalla en Panamá para ocultar los movimientos de dinero derivados del esquema. Además, el Ministerio Público sostiene que personas cercanas a Rodríguez ocuparon puestos clave dentro del INS para facilitar la operación. Daño económico a instituciones del Estado El daño económico señalado por la Fiscalía supera millones de dólares en pólizas vinculadas a las instituciones estatales involucradas en los contratos cuestionados. El expresidente, por su parte, se mantuvo firme al concluir el debate y descartó cualquier responsabilidad en los hechos que se le atribuyen.",es
acontecercr,https://acontecer.co.cr/nacionales/marta-esquivel-fabricio-alvarado-caso-archivado-acoso-laboral,Marta Esquivel asegura que no quiere encontrarse a Fabricio Alvarado nunca más en su vida,2026-05-16,2026-05-27 14:06:02,nacionales,"Diputada de Pueblo Soberano respalda archivo del caso por acoso laboral pero marca distancia personal con el exlegislador La diputada oficialista de Pueblo Soberano, Marta Esquivel, reaccionó al archivo del caso contra el exdiputado Fabricio Alvarado por presunto acoso laboral, marcando una postura crítica a nivel personal, aunque respaldó la decisión desde el punto de vista legal. Las declaraciones las brindó en el programa No Mientas Show , donde fue enfática: «Yo a Fabricio Alvarado no lo voy a defender en lo absoluto. Yo espero no encontrármelo en mi vida nunca más». Esquivel también hizo referencia al contexto político reciente, señalando que durante la pasada campaña electoral —en la que Alvarado fue candidato presidencial por el Partido Nueva República — atacó a su partido con argumentos que calificó como «totalmente absurdos». El caso fue archivado por el Directorio Legislativo bajo el argumento de que no es posible sancionar a exdiputados, sino únicamente a legisladores en ejercicio, lo que ha generado debate político y jurídico. Pese a su postura crítica, la legisladora defendió el criterio adoptado. «Yo no voy a defender a una persona por alguna situación particular; es porque la ley así lo señala. Nosotros no tenemos que salirnos de la ley para desquitarnos políticamente», afirmó. Asimismo, sostuvo que durante el proceso existían advertencias sobre los plazos para emitir una eventual sanción, lo que —según dijo— fue un elemento determinante en el desenlace del caso. Esquivel defiende el criterio legal sobre el caso archivado La diputada también lanzó cuestionamientos hacia el Frente Amplio , en medio de la discusión sobre los alcances de las sanciones éticas en el Congreso.",es
